what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390480921956
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390480922065
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390480922487
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390480922612
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390480925311
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390480937245
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390480942861
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390480945435
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390480951862
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390480961473
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1390480965404
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390480966683
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390480977805
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390480988709
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390481015260
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390481015431
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390481030485
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390481060467
